Brand,Model,Version,Category,Year,Kms,Hp,Gear_type,Fuel_type,Fuel_cons,Doors,Colour,ZIP,Province,Price_EUR
Audi,A4,Avant 2.0TDI S line edition S tronic 110kW,Wagon,2018,49557,150,Automatic,Diesel,4.4,5,Grey,3006,Alicante,27727
Toyota,Auris,Touring Sports hybrid 140H Active,Wagon,2017,201557,136,Automatic,Hybrid,4.2,5,Grey,3007,Alicante,8990
Volkswagen,Golf,Variant 1.6TDI CR BMT Advance 110,Wagon,2016,87300,110,Manual,Diesel,4.0,5,Grey,3015,Alicante,15200
SEAT,Altea XL,4Kids Style Ecomotive,Wagon,2013,158027,105,Manual,Diesel,4.5,5,Grey,3006,Alicante,7430
Ford,Fiesta,Sport 1.6 Zetec 16V 3p,Wagon,1999,245000,101,Manual,Petrol,7.3,5,Grey,3931,Alicante,1199
Ford,Mondeo,1.6 TDCi A-S-S 115cv ECOn.-Trend Sportb.,Wagon,2011,223569,116,Manual,Diesel,5.3,5,Grey,3007,Alicante,6990
Volkswagen,Golf,Variant 2.0TDI R-Line DSG 110kW,Wagon,2021,500,150,Automatic,Diesel,5.595933050212341,5,Grey,3203,Alicante,34700
Audi,A6,Avant 2.0TDI ultra S-Tronic 190,Wagon,2014,221012,190,Automatic,Diesel,4.6,5,Grey,3001,Alicante,14990
SEAT,Leon,ST 2.0TDI CR S&S Style 150,Wagon,2017,99424,150,Manual,Diesel,4.3,5,Grey,3001,Alicante,17290
Audi,A6,Avant 2.0TDI quattro S-Tronic 140kW,Wagon,2018,114155,190,Automatic,Diesel,5.2,5,Grey,3001,Alicante,25790
Peugeot,308,SW 1.6 BlueHDi Business Line 120,Wagon,2017,112347,120,Manual,Diesel,3.6,5,Grey,3001,Alicante,10290
Audi,A4,Avant 3.0TDI S line ed. quattro S-T 160kW,Wagon,2017,84641,218,Automatic,Diesel,4.7,5,Grey,3006,Alicante,27570
BMW,325,325i Touring,Wagon,2005,164750,218,Manual,Petrol,8.6,5,Grey,3006,Alicante,8300
Opel,Insignia,InsigniaST 2.0CDTI ecoF. S&S Business 140,Wagon,2015,113717,140,Manual,Diesel,3.9,5,Green,3006,Alicante,9626
Opel,Astra,Caravan 1.7DTi Club,Wagon,2001,290000,75,Manual,Diesel,6.4,5,Green,3931,Alicante,999
Volvo,850,Estate 2.0 10v,Wagon,1995,128000,126,Manual,Petrol,5.595933050212341,5,Green,3580,Alicante,2490
MINI,Cooper SD,,Wagon,2013,135248,143,Manual,Diesel,4.4,5,Green,3006,Alicante,11400
Peugeot,307,SW SW 1.6 108Cv 5p .,Wagon,2005,161945,107,Manual,Petrol,7.7,5,Green,3600,Alicante,3950
MINI,Cooper Clubman,,Wagon,2015,40035,136,Manual,Petrol,5.1,5,Green,3006,Alicante,15841
Ford,Focus,Sportbreak 1.5 Ecoboost Titanium Aut. 150,Wagon,2020,2500,150,Automatic,Petrol,5.9,5,Red,3550,Alicante,23900
Hyundai,i40,CW 1.7CRDI BD Tecno DT 141,Wagon,2017,102259,141,Automatic,Diesel,4.6,5,Red,3001,Alicante,14990
Skoda,Octavia,Combi 1.0 TSI Ambition,Wagon,2019,90166,116,Manual,Petrol,4.8,5,Red,3006,Alicante,12650
Subaru,Levorg,1.6 GT-S Executive Plus Lineartronic,Wagon,2017,103814,170,Automatic,Petrol,7.1,5,Red,3006,Alicante,19533
Ford,Galaxy,Ghia,Wagon,2005,152316,131,Automatic,Diesel,6.5,5,Red,3006,Alicante,5400
Renault,Clio,Sport Tourer Expression 1.2 16v 75,Wagon,2014,124614,75,Manual,Petrol,5.5,5,Red,3007,Alicante,6490
Ford,Focus,Sb. 2.0 Ecoboost Auto-S&S ST,Wagon,2017,47286,250,Manual,Petrol,6.8,5,Red,3006,Alicante,23832
SEAT,Leon,ST 2.0 TSI 221kW (300CV) St&Sp CUPRA,Wagon,2017,87216,300,Manual,Petrol,7.0,5,Red,3007,Alicante,22990
Mazda,6,2.2 DE 150cv Style+ WGN,Wagon,2015,95997,150,Manual,Diesel,4.4,5,Red,3007,Alicante,14490
Opel,Insignia,ST 1.5D DVH S&S GS-Line 122,Wagon,2021,5,122,Manual,Diesel,4.3,5,Red,3205,Alicante,24200
Mazda,6,6 W. 2.2DE Style+ (Navi) Aut. 110kW,Wagon,2018,184000,150,Automatic,Diesel,4.9,5,Red,3580,Alicante,15890
Audi,A4,Avant 2.0TDI Sport edition 110kW,Wagon,2016,104141,150,Manual,Diesel,4.0,5,Red,3006,Alicante,20467
Opel,Astra,ST 1.4T S/S Dynamic 125,Wagon,2017,64678,125,Manual,Petrol,5.1,5,Red,3006,Alicante,11449
Mitsubishi,Lancer,Evolution IX Ultimate,Wagon,2007,384000,140,Manual,Diesel,10.6,5,Red,3931,Alicante,2999
MINI,Cooper D,,Wagon,2010,133100,109,Manual,Diesel,4.1,5,Red,3187,Alicante,11500
Mercedes-Benz,E 350,Estate,Wagon,2017,45869,279,Automatic,Hybrid,2.4,5,Black,3006,Alicante,32430
SEAT,Leon,ST 1.2 TSI S&S Style 110,Wagon,2016,26975,110,Manual,Petrol,4.9,5,Black,3007,Alicante,12500
Ford,Focus,Sb. 1.0 Ecoboost Auto-S&S Business 125,Wagon,2016,88046,125,Manual,Petrol,4.8,5,Black,3006,Alicante,10514
Audi,A4,Avant 2.0TDI S tronic 110kW,Wagon,2016,186254,150,Automatic,Diesel,4.1,5,Black,3001,Alicante,15990
Peugeot,308,SW 1.2 PureTech S&S Style 110,Wagon,2020,9283,110,Manual,Petrol,4.4,5,Black,3320,Alicante,16468
Volkswagen,Passat,Variant 2.0TDI Sport DSG6 110kW,Wagon,2015,176271,150,Automatic,Diesel,4.7,5,Black,3006,Alicante,16075
Volkswagen,Passat,Variant 1.6TDI Advance 88kW,Wagon,2018,82626,120,Manual,Diesel,4.1,5,Black,3006,Alicante,17182
Opel,Astra,ST 1.6CDTi Dynamic 110,Wagon,2016,115862,110,Manual,Diesel,3.6,5,Black,3006,Alicante,9310
Peugeot,308,SW 1.6 BlueHDi Access 100,Wagon,2016,111000,99,Manual,Diesel,3.6,5,Black,3006,Alicante,8990
Mercedes-Benz,CLA 200,d Coupé 7G-DCT,Wagon,2019,17000,150,Automatic,Diesel,4.0,5,Black,3203,Alicante,32900
Opel,Astra,ST 1.6CDTi Business 110,Wagon,2017,175000,110,Manual,Diesel,3.6,5,Black,3205,Alicante,8490
Mercedes-Benz,CLA 180,CDI / d (117.908),Wagon,2015,109297,109,Manual,Diesel,4.2,5,Black,3006,Alicante,16830
Peugeot,308,SW 1.2 PureTech S&S Allure 130,Wagon,2015,149135,131,Manual,Petrol,4.8,5,Black,3007,Alicante,10990
Peugeot,308,SW 1.2 PureTech S&S GT Line 130,Wagon,2016,46290,131,Manual,Petrol,5.0,5,Black,3006,Alicante,14766
Volkswagen,Passat,Variant 1.6TDI Advance DSG7 88kW,Wagon,2017,115670,120,Automatic,Diesel,4.3,5,Black,3006,Alicante,15327
BMW,316,316d Touring,Wagon,2016,132484,116,Manual,Diesel,4.6,5,Black,3006,Alicante,13070
Jaguar,XF,Sportbrake 2.2 Diesel Premium Luxury Aut.,Wagon,2013,146752,200,Automatic,Diesel,5.1,5,Black,3006,Alicante,15900
Volkswagen,Passat,Variant 2.0TDI Advance DSG7 110kW,Wagon,2019,99102,150,Automatic,Diesel,4.3,5,Black,3001,Alicante,20990
Audi,A6,Avant 3.0TDI S line edition Q. S-T 200kW,Wagon,2016,133338,272,Automatic,Diesel,5.3,5,Black,3001,Alicante,24990
Volkswagen,Golf,Variant 1.6TDI CR BMT Advance 110,Wagon,2017,74120,110,Manual,Diesel,4.0,5,Black,3690,Alicante,14750
Renault,Megane,S.T. 1.5dCi Energy Zen EDC 81kW,Wagon,2017,62000,110,Automatic,Diesel,3.7,5,Black,3720,Alicante,12995
BMW,318,318d Touring (0.0),Wagon,2012,230193,143,Automatic,Diesel,4.5,5,Black,3006,Alicante,10950
Volkswagen,Golf,Variant 1.6 TDI CR Advance,Wagon,2012,148489,105,Manual,Diesel,4.5,5,Silver,3006,Alicante,8500
SEAT,Leon,ST 1.6TDI CR S&S Style 115,Wagon,2018,72493,116,Manual,Diesel,3.9,5,Silver,3001,Alicante,16290
SEAT,Leon,ST 1.5 TSI S&S Style 130,Wagon,2021,16417,131,Manual,Petrol,5.1,5,Silver,3015,Alicante,19600
Volkswagen,Golf,Variant 1.6TDI CR BMT Advance 105,Wagon,2013,126462,105,Manual,Diesel,3.9,5,Silver,3006,Alicante,10600
Renault,Talisman,S.T. 1.6dCi Energy Zen 96kW,Wagon,2017,48368,131,Manual,Diesel,4.0,5,Silver,3320,Alicante,15962
Kia,Optima,SW 1.7CRDI Eco-Dynamics VGT Concept,Wagon,2018,67682,141,Manual,Diesel,4.4,5,Silver,3001,Alicante,16790
Volkswagen,Golf,Variant 1.6TDI CR BMT Advance DSG 105,Wagon,2013,75165,105,Automatic,Diesel,4.0,5,Silver,3006,Alicante,12600
SEAT,Leon,ST 2.0TDI CR S&S FR 184,Wagon,2017,95314,184,Manual,Diesel,4.6,5,Silver,3006,Alicante,17196
Opel,Astra,ST 1.6CDTi S/S Excellence 136,Wagon,2016,87537,136,Manual,Diesel,3.9,5,Silver,3006,Alicante,11682
Audi,A4,Avant 2.0TDI S tronic 110kW,Wagon,2017,118968,150,Automatic,Diesel,4.1,5,Silver,3006,Alicante,19393
Mercedes-Benz,E 220,d Estate,Wagon,2018,60243,194,Automatic,Diesel,4.3,5,Silver,3007,Alicante,31490
MINI,Cooper Clubman,,Wagon,2018,73182,136,Automatic,Petrol,5.1,5,Silver,3006,Alicante,19909
Peugeot,308,SW 1.5BlueHDi Style 100,Wagon,2020,12560,99,Manual,Diesel,3.5,5,Silver,3320,Alicante,16551
MINI,Cooper D,,Wagon,2007,141000,109,Manual,Diesel,4.1,5,Burgundy,3660,Alicante,7000
SEAT,Leon,ST 2.0TDI CR S&S Style 150,Wagon,2017,69620,150,Manual,Diesel,4.3,5,Burgundy,3006,Alicante,16168
MINI,Cooper SD,ALL4 Aut.,Wagon,2017,76044,190,Automatic,Diesel,4.8,5,Burgundy,3006,Alicante,21963
BMW,520,520dA Touring,Wagon,2018,98296,190,Automatic,Diesel,4.7,5,White,3690,Alicante,30999
Volkswagen,Golf,Variant 1.6TDI Advance DSG7,Wagon,2018,94984,116,Automatic,Diesel,4.1,5,White,3006,Alicante,14470
Volkswagen,Passat,Variant 1.6TDI Bluemotion,Wagon,2014,258000,105,Manual,Diesel,4.3,5,White,3349,Alicante,8990
SEAT,Exeo,ST 2.0TDI CR Reference,Wagon,2010,103494,120,Manual,Diesel,5.3,5,White,3006,Alicante,8200
BMW,Active Hybrid X6,Tourer 216d,Wagon,2017,152229,116,Manual,Diesel,3.8,5,White,3007,Alicante,12990
Kia,Ceed / cee'd,SW 1.0 T-GDI Eco-Dynamics Drive,Wagon,2017,65000,120,Manual,Petrol,5.2,5,White,3006,Alicante,12650
Toyota,Auris,Touring Sports hybrid 140H Feel! Edition,Wagon,2018,86636,136,Automatic,Hybrid,4.5,5,White,3006,Alicante,15091
SEAT,Leon,ST 1.4 TSI ACT S&S FR 150,Wagon,2017,112293,150,Manual,Petrol,4.9,5,White,3006,Alicante,16682
Volkswagen,Golf,Variant 1.4 TSI BMT Sport 140,Wagon,2015,111149,140,Manual,Petrol,5.3,5,White,3006,Alicante,14393
Peugeot,308,SW 1.2 PureTech S&S Allure EAT6 130,Wagon,2018,46101,131,Automatic,Petrol,4.9,5,White,3006,Alicante,15409
Audi,A6,Avant 50 TDI Sport quattro Tiptronic,Wagon,2019,157911,286,Automatic,Diesel,5.8,5,White,3530,Alicante,53999
Kia,Ceed / cee'd,SW 1.6CRDi Drive 128,Wagon,2012,88520,128,Manual,Diesel,4.5,5,White,3006,Alicante,9310
Skoda,Fabia,Combi 1.4TDI Ambition 66kW,Wagon,2017,118764,90,Manual,Diesel,3.6,5,White,3001,Alicante,9490
Opel,Astra,ST 1.7CDTi Excellence 130,Wagon,2013,109469,131,Manual,Diesel,4.5,5,White,3006,Alicante,8950
Audi,A6,Avant 2.0TDI Advanced ed. S-T 140kW,Wagon,2017,61293,190,Automatic,Diesel,4.5,5,White,3006,Alicante,27850
Volkswagen,Touran,1.6TDI CR BMT Advance 85kW,Minivan,2018,73486,116,Manual,Diesel,4.5,5,Beige,3006,Alicante,18091
BMW,216,216d Gran Tourer,Minivan,2015,99680,116,Manual,Diesel,4.2,5,Beige,3006,Alicante,14950
Citroen,Xsara,Picasso 1.6i SX,Minivan,2003,244526,95,Manual,Petrol,7.5,5,Beige,3006,Alicante,2750
Opel,Zafira,1.9CDTi Cosmo 120,Minivan,2005,141000,120,Manual,Diesel,6.1,5,Beige,3205,Alicante,4490
Renault,Scenic,1.5dCi Dynamique 105,Minivan,2009,129216,106,Manual,Diesel,4.9,5,Beige,3006,Alicante,6200
Chrysler,PT Cruiser,2.4 Limited Aut.,Minivan,2005,248000,143,Automatic,Petrol,10.5,5,Beige,3006,Alicante,2900
BMW,216,216dA Active Tourer,Minivan,2017,95396,116,Automatic,Diesel,4.2,5,Beige,3006,Alicante,16290
Peugeot,Rifter,1.5BlueHDi S&S Standard Allure 130,Minivan,2019,58566,131,Manual,Diesel,4.2,5,Beige,3006,Alicante,19364
Citroen,C4,Grand Picasso 1.2 PureTech S&S Feel 130,Minivan,2018,38403,131,Manual,Petrol,5.0,5,Beige,3006,Alicante,17727
Dacia,Lodgy,1.5dCi Laureate 5pl. 66kW,Minivan,2012,152147,90,Manual,Diesel,4.2,5,Beige,3006,Alicante,6700
Renault,Espace,1.6dCi TT En. Initiale Paris EDC 118kW,Minivan,2016,89355,160,Automatic,Diesel,4.7,5,Beige,3690,Alicante,21175
Renault,Scenic,2.0 Privilege CVT,Minivan,2009,126000,140,Automatic,Petrol,7.7,5,Beige,3183,Alicante,8900
Citroen,Xsara,Picasso 2.0HDI SX Top,Minivan,2006,141598,90,Manual,Diesel,5.5,5,Blue,3006,Alicante,3700
Fiat,500L,1.4 City Cross,Minivan,2019,6881,95,Manual,Petrol,6.9,5,Blue,3006,Alicante,14500
Fiat,500L,1.3Mjt II S&S Pop Star,Minivan,2018,54110,95,Manual,Diesel,4.1,5,Blue,3006,Alicante,12636
Mitsubishi,Grandis,2.0DI-D Intense Plus,Minivan,2005,191000,136,Manual,Diesel,6.6,5,Blue,3203,Alicante,5999
Renault,Megane,1.9 DCI 120CV 5P.,Minivan,2004,112911,120,Manual,Diesel,5.8,5,Blue,3600,Alicante,3750
Citroen,C4,Grand Picasso 1.6HDI Exclusive CMP,Minivan,2007,118148,109,Automatic,Diesel,5.4,5,Blue,3600,Alicante,5950
Volkswagen,Touran,2.0TDI CR BMT Sport DSG 110kW,Minivan,2017,95949,150,Automatic,Diesel,4.6,5,Blue,3690,Alicante,24250
Opel,Zafira,1.6 16v Comfort,Minivan,2003,179000,99,Manual,Petrol,8.3,5,Blue,3720,Alicante,2995
BMW,216,216d Gran Tourer,Minivan,2016,102026,116,Manual,Diesel,4.2,5,Blue,3006,Alicante,14950
Dacia,Lodgy,1.5dCi Stepway 7pl. 81kW,Minivan,2015,113485,110,Manual,Diesel,4.0,5,Blue,3006,Alicante,16719
Opel,Zafira,1.9CDTi Cosmo 150 Aut.,Minivan,2009,133000,150,Automatic,Diesel,7.1,5,Blue,3931,Alicante,3499
Ford,S-Max,2.0TDCI Trend 140,Minivan,2014,143000,140,Manual,Diesel,5.7,5,Blue,3509,Alicante,12495
Opel,Meriva,1.7DTi Enjoy,Minivan,2003,234262,75,Manual,Diesel,5.4,5,Blue,3006,Alicante,2900
Ford,C-Max,Grand 1.0 Ecoboost Auto-S&S Trend 125,Minivan,2015,67952,125,Manual,Petrol,5.2,5,Blue,3006,Alicante,10830
SsangYong,Rodius,XDi 2WD Plus,Minivan,2005,266000,165,Manual,Diesel,8.6,5,Blue,3931,Alicante,3799
Fiat,500L,1.4 Mirror,Minivan,2018,28600,95,Manual,Petrol,6.1,5,Blue,3503,Alicante,12500
Renault,Scenic,1.6 Dynamique Aut.,Minivan,2009,236082,111,Automatic,Petrol,8.0,5,Blue,3006,Alicante,4900
Volkswagen,Touran,1.6TDI Edition BMT 105,Minivan,2012,148483,105,Manual,Diesel,4.6,5,Blue,3006,Alicante,10250
Opel,Zafira,1.7CDTi 111 Years,Minivan,2010,204464,110,Manual,Diesel,5.3,5,Blue,3006,Alicante,5600
Citroen,C4,Grand Picasso 1.2 PureTech S&S Feel 130,Minivan,2017,76025,131,Manual,Petrol,5.0,5,Blue,3006,Alicante,15374
Toyota,Verso,130 Advance 7pl.,Minivan,2016,53900,132,Manual,Petrol,6.6,5,Blue,3006,Alicante,14720
Citroen,C4,G.Picasso 1.6BlueHDi S&SIntensiveEAT6120,Minivan,2015,129446,120,Automatic,Diesel,3.9,5,Blue,3006,Alicante,13150
Peugeot,3008,1.2 PureTech S&S Style 130,Minivan,2019,30521,131,Manual,Petrol,4.9,5,Brown,3320,Alicante,23667
Opel,Combo,Life 1.5TD S/S Expression XL 100,Minivan,2018,51000,102,Manual,Diesel,4.2,5,Brown,3187,Alicante,20900
Peugeot,3008,1.2 PureTech S&S Style 130,Minivan,2019,29050,131,Manual,Petrol,4.9,5,Brown,3320,Alicante,23667
Citroen,C4,G.Picasso 1.6BlueHDi S&S Live Ed. 120,Minivan,2016,102250,120,Manual,Diesel,4.0,5,Brown,3006,Alicante,12617
Peugeot,Rifter,1.5BlueHDi S&S Standard Allure 130,Minivan,2020,11950,131,Manual,Diesel,4.2,5,Brown,3006,Alicante,22636
Citroen,C4,G.Picasso 1.6BlueHDi S&S Feel 120,Minivan,2016,43241,120,Manual,Diesel,4.0,5,Brown,3006,Alicante,15794
Citroen,C4,Grand Picasso 2.0HDI Exclusive CMP 150,Minivan,2012,229000,150,Automatic,Diesel,5.3,5,Brown,3560,Alicante,6900
Hyundai,H-1,H1 Travel 2.5CRDi Tecno Aut. 170,Minivan,2019,24360,170,Automatic,Diesel,9.3,5,Brown,3006,Alicante,25364
Renault,Grand Scenic,Grand 1.5dCi Dynamique EDC 7pl.,Minivan,2011,89900,110,Automatic,Diesel,5.0,5,Brown,3189,Alicante,8999
Peugeot,3008,1.2 PureTech S&S Allure 130,Minivan,2020,1845,131,Manual,Petrol,5.2,5,Yellow,3293,Alicante,23500
Peugeot,3008,1.2 PureTech S&S Allure 130,Minivan,2020,572,131,Manual,Petrol,5.2,5,Yellow,3293,Alicante,23500
Citroen,C4,Picasso 1.6HDI Seduction,Minivan,2012,135542,111,Manual,Diesel,5.2,5,Yellow,3006,Alicante,8090
Mazda,5,2.0CRTD Active+ 143,Minivan,2006,120216,143,Manual,Diesel,6.3,5,Yellow,3006,Alicante,5800
Mercedes-Benz,R 320,320CDI 4M Aut.,Minivan,2006,113192,224,Automatic,Diesel,9.4,5,Grey,3006,Alicante,8990
SEAT,Altea XL,1.6TDI CR S&S Reference E-eco.,Minivan,2013,165259,105,Manual,Diesel,4.5,5,Grey,3006,Alicante,7250
SEAT,Alhambra,2.0TDI CR S&S Style DSG 150,Minivan,2018,76686,150,Automatic,Diesel,5.2,5,Grey,3006,Alicante,24455
Renault,Scenic,1.5DCI Dynamique 105 eco2,Minivan,2006,201943,106,Manual,Diesel,5.2,5,Grey,3006,Alicante,2900
Toyota,Verso,2.0D4D Active,Minivan,2010,76680,126,Manual,Diesel,5.6,5,Grey,3006,Alicante,9450
Ford,Galaxy,2.0TDCi Titanium 140,Minivan,2011,156000,140,Manual,Diesel,5.7,5,Grey,3206,Alicante,10500
Honda,FR-V,2.0i VTEC Executive,Minivan,2005,126823,150,Manual,Petrol,8.4,5,Grey,3006,Alicante,6750
Hyundai,iX20,1.4CRDI GLS Style,Minivan,2011,77000,90,Manual,Diesel,4.5,5,Grey,3570,Alicante,7500
Renault,Espace,1.6dCi Energy Life 96kW,Minivan,2016,136789,131,Manual,Diesel,4.5,5,Grey,3006,Alicante,15890
Volkswagen,Sharan,1.9TDI Comfortline,Minivan,2002,264000,116,Manual,Diesel,6.0,5,Grey,3006,Alicante,3900
SEAT,Alhambra,2.0TDI CR Eco. S&S Style 150,Minivan,2017,51338,150,Manual,Diesel,5.1,5,Grey,3006,Alicante,22897
Citroen,C4,Grand Spacetourer 1.5BlueHDI S&S Shine 130,Minivan,2019,59789,131,Manual,Diesel,4.1,5,Grey,3006,Alicante,19818
BMW,218,218d Gran Tourer xDrive,Minivan,2016,108828,150,Automatic,Diesel,4.9,5,Grey,3006,Alicante,17664
Mazda,5,2.0CRTD Active+ 143,Minivan,2006,214521,143,Manual,Diesel,6.3,5,Grey,3580,Alicante,4990
Ford,S-Max,2.0TDCi Trend,Minivan,2006,247000,140,Manual,Diesel,6.4,5,Grey,3006,Alicante,4850
Mazda,5,1.8 Active,Minivan,2011,102493,116,Manual,Petrol,7.2,5,Grey,3006,Alicante,8370
Dacia,Lodgy,1.6 GLP Comfort 7pl. 75kW,Minivan,2018,66606,102,Manual,Compressed Natural Gas \(CNG\),6.6,5,Grey,3006,Alicante,10227
Fiat,500L,Living 1.6Mjt II S&S Lounge 120,Minivan,2016,80779,120,Manual,Diesel,4.2,5,Green,3006,Alicante,11589
Peugeot,5008,1.6 BlueHDI Allure 7 pl. 120,Minivan,2017,124833,120,Manual,Diesel,4.3,5,Green,3007,Alicante,19990
Mercedes-Benz,V,220d Largo,Minivan,2016,109484,163,Manual,Diesel,6.1,5,Green,3006,Alicante,26075
Opel,Agila,1.2 Enjoy,Minivan,2008,48420,86,Manual,Petrol,5.5,5,Red,3006,Alicante,4400
Mercedes-Benz,B 200,200d 8G-DCT,Minivan,2019,44819,150,Automatic,Diesel,4.4,5,Red,3006,Alicante,25000
Toyota,Prius,Prius+ 1.8 Eco,Minivan,2020,19194,136,Automatic,Hybrid,4.6,5,Red,3006,Alicante,24182
Mercedes-Benz,B 200,200d 8G-DCT,Minivan,2020,30000,150,Automatic,Diesel,4.4,5,Red,3770,Alicante,26900
Renault,Grand Scenic,1.3 TCe GPF S&S Zen 103kW,Minivan,2018,79078,140,Manual,Petrol,6.1,5,Red,3006,Alicante,17591
Fiat,500L,1.6Mjt II S&S Urban 120,Minivan,2016,44000,120,Manual,Diesel,4.2,5,Red,3206,Alicante,12500
Renault,Scenic,dCi Zen Blue 88kW,Minivan,2020,15822,120,Manual,Diesel,4.8,5,Red,3006,Alicante,21727
Citroen,C4,Grand Spacetourer 1.6BlueHDI S&S Shine EAT6 120,Minivan,2018,37000,120,Automatic,Diesel,4.0,5,Red,3370,Alicante,16500
Opel,Zafira,Tourer 1.4 T S/S Selective,Minivan,2016,54405,140,Manual,Petrol,6.1,5,Red,3006,Alicante,13364
Citroen,C4,Grand Spacetourer 1.5BlueHDI S&S Feel 130,Minivan,2019,110302,131,Manual,Diesel,4.1,5,Red,3006,Alicante,16182
Mercedes-Benz,B 200,CDI,Minivan,2014,95542,136,Automatic,Diesel,4.2,5,Red,3006,Alicante,17800
BMW,220,dA Active Tourer,Minivan,2017,92437,190,Automatic,Diesel,4.3,5,Red,3690,Alicante,21750
Mercedes-Benz,B 180,180CDI Autotronic,Minivan,2019,30000,109,Automatic,Diesel,5.6,5,Red,3203,Alicante,25499
Honda,Jazz,1.3 i-VTEC Elegance Navi CVT,Minivan,2021,843,102,Automatic,Petrol,4.9,5,Red,3006,Alicante,19364
Fiat,500L,1.6Mjt II S&S Lounge 105,Minivan,2015,199000,105,Manual,Diesel,4.5,5,Red,3600,Alicante,8400
Toyota,Corolla,Verso 2.2D4D Sol,Minivan,2008,227726,136,Manual,Diesel,6.4,5,Red,3009,Alicante,4950
Honda,Jazz,1.3 i-VTEC Comfort,Minivan,2019,20239,102,Manual,Petrol,5.1,5,Red,3006,Alicante,14000
Suzuki,Splash,1.0 GL,Minivan,2009,127402,65,Manual,Petrol,5.0,5,Red,3006,Alicante,4250
Ford,C-Max,1.6TDCi Trend 115,Minivan,2011,138500,116,Manual,Diesel,4.6,5,Red,3570,Alicante,8500
Chrysler,PT Cruiser,2.0 16v Classic Aut.,Minivan,2001,217000,140,Automatic,Petrol,9.8,5,Red,3183,Alicante,3200
Citroen,C4,Picasso 1.6BlueHDI S&S Live Edition 120,Minivan,2016,107997,120,Automatic,Diesel,3.8,5,Red,3690,Alicante,12225
Mercedes-Benz,B 180,180CDI BE 7G-DCT,Minivan,2012,102600,109,Automatic,Diesel,4.1,5,Black,3187,Alicante,14900
Mercedes-Benz,B 180,180d,Minivan,2017,76210,109,Manual,Diesel,4.0,5,Black,3006,Alicante,15380
Mercedes-Benz,V 250,250d Extralargo 7G Tronic,Minivan,2016,92828,190,Automatic,Diesel,6.0,5,Black,3690,Alicante,42250
Citroen,C4,Grand Picasso 1.6HDi Seduction 115,Minivan,2015,94260,116,Manual,Diesel,4.3,5,Black,3006,Alicante,12790
Mercedes-Benz,B 180,180CDI Sport Edition Autotronic,Minivan,2010,140000,109,Automatic,Diesel,5.6,5,Black,3600,Alicante,8800
Citroen,C4,Picasso 1.2 PureTech S&S Feel 130,Minivan,2017,67043,131,Manual,Petrol,5.0,5,Black,3006,Alicante,14860
BMW,216,216d Gran Tourer,Minivan,2016,87348,116,Manual,Diesel,4.2,5,Black,3006,Alicante,14950
Ford,C-Max,2.0TDCi Titanium Powershift,Minivan,2014,211000,140,Automatic,Diesel,5.6,5,Black,3600,Alicante,9200
Renault,Grand Scenic,1.9dCi Confort Dynamique,Minivan,2004,194629,120,Manual,Diesel,6.0,5,Black,3600,Alicante,3650
Citroen,Xsara,Picasso 1.6HDi Satisfaction Plus,Minivan,2006,22000,109,Manual,Diesel,4.9,5,Black,3931,Alicante,1999
Kia,Carnival,2.9CRDI EX-Concept,Minivan,2009,122000,185,Manual,Diesel,7.8,5,Black,3720,Alicante,8295
Chevrolet,Orlando,2.0VCDi LT+,Minivan,2012,123989,131,Manual,Diesel,6.0,5,Black,3006,Alicante,8450
Mercedes-Benz,V 250,250d Extralargo,Minivan,2019,58000,190,Automatic,Diesel,5.9,5,Black,3820,Alicante,119900
Kia,Carens,1.7CRDi Concept 115,Minivan,2013,106611,116,Manual,Diesel,4.9,5,Black,3006,Alicante,10250
Ford,Tourneo Courier,1.0 Ecoboost Titanium,Minivan,2018,31496,102,Manual,Petrol,5.2,5,Black,3006,Alicante,13364
Ford,C-Max,1.0 Ecoboost Auto-S&S Edition 125,Minivan,2015,60202,125,Manual,Petrol,5.1,5,Black,3006,Alicante,9907
Mercedes-Benz,B 180,180CDI,Minivan,2011,205333,109,Manual,Diesel,5.2,5,Black,3006,Alicante,8900
Ford,C-Max,Grand 2.0TDCi Titanium Powershift,Minivan,2012,71000,140,Automatic,Diesel,5.8,5,Black,3187,Alicante,13990
Volkswagen,Touran,2.0TDI Highline 170,Minivan,2007,406585,170,Manual,Diesel,6.6,5,Black,3006,Alicante,3300
Citroen,C4,Grand Picasso 1.6HDI SX,Minivan,2008,212430,109,Manual,Diesel,5.9,5,Black,3006,Alicante,4300
Renault,Grand Scenic,1.6dCi Energy Dynamique 7pl.,Minivan,2012,1245000,131,Manual,Diesel,4.4,5,Silver,3187,Alicante,13500
Hyundai,iX20,1.4 MPI BD Klass 90,Minivan,2015,72859,90,Manual,Petrol,5.6,5,Silver,3006,Alicante,9299
Renault,Megane,2.0 RX4 Sportway,Minivan,2003,96570,140,Manual,Petrol,8.0,5,Silver,3006,Alicante,2300
Peugeot,3008,1.2 PureTech S&S Access 130,Minivan,2020,20737,131,Manual,Petrol,4.9,5,Silver,3320,Alicante,23175
Volkswagen,Golf Plus,1.6TDI Advance,Minivan,2010,100643,105,Manual,Diesel,4.8,5,Silver,3006,Alicante,8200
Peugeot,3008,1.2 PureTech S&S Access 130,Minivan,2020,30250,131,Manual,Petrol,4.9,5,Silver,3320,Alicante,21068
