Year,Kms,Hp,Fuel_cons,Doors,Category_Convertible,Category_Coupe,Category_Minivan,Category_Sedan,Category_Small,Category_Suv,Category_Van,Category_Wagon,Gear_type_Automatic,Gear_type_Manual,Fuel_type_Compressed Natural Gas \(CNG\),Fuel_type_Diesel,Fuel_type_Electric,Fuel_type_Hybrid,Fuel_type_Petrol,Brand_encoded,Model_encoded,Colour_encoded,Province_encoded,Price_EUR
2017,78660,150,4.2,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,18031.51702395965,15644.752100840336,24123.619593345655,27847.415232443127,18972
2008,199000,231,6.5,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,28579.558624031008,26663.105218892968,24123.619593345655,27847.415232443127,99000
2016,54573,204,4.3,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,29532.89401165872,31671.216216216213,24123.619593345655,27847.415232443127,30800
2017,30000,431,8.8,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,28579.558624031008,50565.290322578134,24123.619593345655,27847.415232443127,60000
2018,28301,102,5.4,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,18475.00579710145,13569.318189542804,24123.619593345655,27847.415232443127,15390
2017,99018,110,3.7,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,11611.048120300751,8565.955489614244,24123.619593345655,27847.415232443127,11790
2017,115684,179,4.4,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,11424.584479371317,6995.969230769231,24123.619593345655,27847.415232443127,13890
2004,189000,150,5.7,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,28579.558624031008,16928.746987951807,24123.619593345655,27847.415232443127,5900
2014,191258,160,6.6,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,18031.51702395965,15486.922222222222,24123.619593345655,27847.415232443127,10590
2016,112230,136,5.1,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,10738.247881355932,10441.53903345725,24123.619593345655,27847.415232443127,12590
2004,124661,549,15.0,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,130438.6186143894,25283.753424657534,24123.619593345655,27847.415232443127,109000
2021,15000,218,4.7,5,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,25450.42774566474,23756.671680575684,24123.619593345655,27847.415232443127,45395
2016,65600,223,4.8,5,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,25450.42774566474,18741.84985190553,24123.619593345655,27847.415232443127,27795
2010,123600,320,10.2,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,19873.70588235294,23756.671680575684,24123.619593345655,27847.415232443127,14500
2010,149000,184,4.8,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,28579.558624031008,20597.986666666668,24123.619593345655,27847.415232443127,13495
2012,186000,184,4.8,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,28579.558624031008,20597.986666666668,24123.619593345655,27847.415232443127,12495
2017,121000,190,4.3,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,28579.558624031008,20597.986666666668,24123.619593345655,27847.415232443127,27500
2017,125000,258,5.0,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,29532.89401165872,26732.971830985916,24123.619593345655,27847.415232443127,32900
2005,200000,218,7.4,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,28579.558624031008,10614.310344836675,24123.619593345655,27847.415232443127,5995
2018,71543,150,4.1,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,18031.51702395965,15644.752100840336,24123.619593345655,27847.415232443127,20900
2016,133197,218,4.7,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,28579.558624031008,20776.389012270738,24123.619593345655,27847.415232443127,25300
2016,99900,131,4.6,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,15619.18091286307,13307.096654275092,24123.619593345655,27847.415232443127,10950
2017,54311,150,4.2,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,15619.18091286307,16489.756756756757,24123.619593345655,27847.415232443127,16299
2018,49251,110,3.7,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,11611.048120300751,8565.955489614244,24123.619593345655,27847.415232443127,14990
2018,32200,95,3.8,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,15357.711086226203,10332.830065359478,24123.619593345655,27847.415232443127,14490
2016,99900,131,4.6,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,15619.18091286307,13307.096654275092,24123.619593345655,27847.415232443127,10950
2019,27000,190,3.9,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,28579.558624031008,20597.986666666668,24123.619593345655,27847.415232443127,35590
2016,100563,258,5.4,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,28579.558624031008,21487.954547174813,24123.619593345655,27847.415232443127,19650
2017,120538,136,4.1,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,29532.89401165872,24192.738095238095,24123.619593345655,27847.415232443127,20190
2015,45000,163,4.9,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,17748.31730769231,16114.00000010614,24123.619593345655,27847.415232443127,15400
2006,136000,122,5.6,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,28579.558624031008,16357.166666666666,24123.619593345655,27847.415232443127,8999
2017,102700,150,4.2,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,18031.51702395965,15644.752100840336,24123.619593345655,27847.415232443127,19200
2014,190000,204,5.7,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,26918.515603799187,23392.097902097903,24123.619593345655,27847.415232443127,16995
2007,139000,150,6.0,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,14277.718518518519,6889.278078456382,24123.619593345655,27847.415232443127,5999
2016,144000,150,4.2,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,15619.18091286307,16489.756756756757,24123.619593345655,27847.415232443127,13000
2017,99950,231,3.6,5,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,29532.89401165872,36843.054452090175,24123.619593345655,27847.415232443127,21449
2019,104000,150,4.2,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,18031.51702395965,15644.752100840336,24123.619593345655,27847.415232443127,19950
2016,73000,170,4.3,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,29532.89401165872,32811.7094017094,24123.619593345655,27847.415232443127,28849
2016,75000,223,4.6,5,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,25450.42774566474,19332.45833378734,24123.619593345655,27847.415232443127,18850
2012,149950,163,5.3,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,19726.517699115044,13595.254018562913,24123.619593345655,27847.415232443127,10450
2011,45405,69,6.0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,11624.755364806866,5601.060866674247,24123.619593345655,27847.415232443127,5250
2016,97000,326,2.0,5,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,28579.558624031008,53478.072112484544,24123.619593345655,27847.415232443127,39990
2019,63132,101,4.5,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,16479.117318435754,10846.823529411824,24123.619593345655,27847.415232443127,11410
2020,18161,136,5.9,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,18475.00579710145,16031.911392405063,24123.619593345655,27847.415232443127,22590
2015,52347,231,5.5,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,29532.89401165872,34896.52407022614,24123.619593345655,27847.415232443127,28290
2011,45405,69,6.0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,11624.755364806866,5601.060866674247,24123.619593345655,27847.415232443127,5250
2002,83160,143,6.2,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,29532.89401165872,24137.123711340206,24123.619593345655,27847.415232443127,5990
2007,277082,140,5.7,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,26918.515603799187,19818.70764119601,24123.619593345655,27847.415232443127,4999
2016,111279,181,4.5,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,17748.31730769231,16114.00000010614,24123.619593345655,27847.415232443127,18110
2018,112315,150,4.8,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,15100.345498783456,12109.433962264151,24123.619593345655,27847.415232443127,13990
2018,8873,150,4.0,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,28579.558624031008,16357.166666666666,24123.619593345655,27847.415232443127,25700
2018,20351,194,4.8,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,29532.89401165872,24137.123711340206,24123.619593345655,27847.415232443127,35500
2010,115954,179,6.4,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,26918.515603799187,19818.70764119601,24123.619593345655,27847.415232443127,11500
2016,128000,150,4.0,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,26918.515603799187,19818.70764119601,24123.619593345655,27847.415232443127,20900
2016,66218,150,4.6,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,18031.51702395965,15644.752100840336,24123.619593345655,27847.415232443127,21590
2017,118726,131,3.9,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,11611.048120300751,15913.977272727272,24123.619593345655,27847.415232443127,13890
2018,59469,150,4.0,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,28579.558624031008,16357.166666666666,24123.619593345655,27847.415232443127,20390
2017,86631,109,3.7,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,29532.89401165872,15866.760416666666,24123.619593345655,27847.415232443127,16190
2017,131533,170,5.0,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,29532.89401165872,24137.123711340206,24123.619593345655,27847.415232443127,21790
2016,123867,181,4.4,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,15619.18091286307,16489.756756756757,24123.619593345655,27847.415232443127,17890
2018,67871,223,4.6,5,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,25450.42774566474,19332.45833378734,24123.619593345655,27847.415232443127,20590
2016,60571,170,4.4,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,19873.70588235294,18927.117647058847,24123.619593345655,27847.415232443127,18190
2017,53148,170,4.3,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,19873.70588235294,18927.117647058847,24123.619593345655,27847.415232443127,18490
2018,39492,141,4.4,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,13832.590163934427,15014.72222222223,24123.619593345655,27847.415232443127,18490
2019,56475,101,5.8,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,13832.590163934427,9248.03279430313,24123.619593345655,27847.415232443127,12290
2018,64350,90,3.7,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,13832.590163934427,9248.03279430313,24123.619593345655,27847.415232443127,11790
2018,69219,131,4.2,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,11611.048120300751,15913.977272727272,24123.619593345655,27847.415232443127,14990
2018,76857,120,3.8,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,15619.18091286307,16489.756756756757,24123.619593345655,27847.415232443127,12190
2010,90000,272,9.6,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,29532.89401165872,26732.971830985916,24123.619593345655,27847.415232443127,15900
2009,310000,140,7.1,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,13271.07512315271,11978.241758241758,24123.619593345655,27847.415232443127,4890
2020,27500,571,11.3,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,26918.515603799187,56280.11240428539,24123.619593345655,27847.415232443127,123500
2020,15288,179,5.2,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,23604.8785046729,20503.562500000113,24123.619593345655,27847.415232443127,38500
2006,134210,150,7.4,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,28579.558624031008,16928.746987951807,24123.619593345655,27847.415232443127,5890
2014,120945,110,4.2,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,29532.89401165872,23498.67741935486,24123.619593345655,27847.415232443127,18610
2007,117000,131,8.0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,26918.515603799187,19818.70764119601,24123.619593345655,27847.415232443127,7390
2019,27305,184,5.9,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,29532.89401165872,16383.443181818182,24123.619593345655,27847.415232443127,35900
2018,54350,150,4.5,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,28579.558624031008,16357.166666666666,24123.619593345655,27847.415232443127,19500
2011,257350,109,4.9,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,15619.18091286307,4554.0021609757705,24123.619593345655,27847.415232443127,3399
2018,125000,110,3.7,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,11611.048120300751,8565.955489614244,24123.619593345655,27847.415232443127,11990
2019,80379,150,4.1,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,18031.51702395965,15644.752100840336,24123.619593345655,27847.415232443127,17590
2014,95550,231,4.2,5,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,29532.89401165872,34896.52407022614,24123.619593345655,27847.415232443127,23800
2011,216518,143,4.7,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,28579.558624031008,16357.166666666666,24123.619593345655,27847.415232443127,9999
2018,52000,188,4.2,5,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,13271.07512315271,11978.241758241758,24123.619593345655,27847.415232443127,25400
2017,79000,136,3.8,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,10738.247881355932,12288.591463414634,24123.619593345655,27847.415232443127,14600
1996,280000,340,12.0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,26918.515603799187,56280.11240428539,24123.619593345655,27847.415232443127,14900
2017,110000,190,4.2,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,26918.515603799187,24193.61373390558,29281.451690821257,27847.415232443127,24000
2004,23700,551,15.0,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,130438.6186143894,25283.753424657534,29281.451690821257,27847.415232443127,92500
2010,74731,500,12.2,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,105741.27848101266,58661.26470588218,29281.451690821257,27847.415232443127,44200
2006,208000,155,6.0,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,23604.8785046729,4164.905638655005,29281.451690821257,27847.415232443127,5900
2004,23700,551,15.0,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,130438.6186143894,25283.753424657534,29281.451690821257,27847.415232443127,92500
2006,139666,114,7.5,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,18031.51702395965,15644.752100840336,29281.451690821257,27847.415232443127,5550
2006,139666,114,7.5,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,18031.51702395965,15644.752100840336,29281.451690821257,27847.415232443127,5550
2017,88052,150,3.8,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,26918.515603799187,19818.70764119601,29281.451690821257,27847.415232443127,19020
2002,280000,90,5.6,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,11424.584479371317,6995.969230769231,29281.451690821257,27847.415232443127,1900
2001,215000,120,5.5,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,11611.048120300751,3086.7884615384614,29281.451690821257,27847.415232443127,1999
2007,122083,351,10.9,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,26918.515603799187,36980.895878252035,29281.451690821257,27847.415232443127,12990
2000,168000,125,7.6,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,10738.247881355932,2361.2600899750837,29281.451690821257,27847.415232443127,1499
2000,106255,239,10.3,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,23604.8785046729,7159.75349891972,29281.451690821257,27847.415232443127,7900
2007,124937,231,8.2,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,28579.558624031008,19985.00000005238,29281.451690821257,27847.415232443127,10990
2007,124937,231,8.2,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,28579.558624031008,19985.00000005238,29281.451690821257,27847.415232443127,10990
2006,112356,207,8.1,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,23604.8785046729,10942.666666666666,29281.451690821257,27847.415232443127,11000
2009,163720,275,6.8,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,23604.8785046729,20503.562500000113,29281.451690821257,27847.415232443127,11990
2005,119000,239,10.7,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,23604.8785046729,7159.75349891972,29281.451690821257,27847.415232443127,5900
2007,189000,170,8.2,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,26918.515603799187,23392.097902097903,29281.451690821257,27847.415232443127,6490
2006,139666,114,7.5,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,18031.51702395965,15644.752100840336,29281.451690821257,27847.415232443127,5550
1997,235015,216,14.7,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,23604.8785046729,10942.666666666666,29281.451690821257,27847.415232443127,7490
1999,140680,253,11.5,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,5201.588235294118,23756.671680575684,29281.451690821257,27847.415232443127,3499
2010,74731,500,12.2,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,105741.27848101266,58661.26470588218,29281.451690821257,27847.415232443127,44200
2018,107000,150,4.0,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,13562.08540925267,17256.5,29281.451690821257,27847.415232443127,18000
2007,191695,207,7.8,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,23604.8785046729,7159.75349891972,29281.451690821257,27847.415232443127,5690
2003,98650,133,7.9,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,5201.588235294118,2300.000044225498,29281.451690821257,27847.415232443127,2300
2003,98650,133,7.9,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,5201.588235294118,2300.000044225498,29281.451690821257,27847.415232443127,2300
2003,98650,133,7.9,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,5201.588235294118,2300.000044225498,29281.451690821257,27847.415232443127,2300
2003,98650,133,7.9,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,5201.588235294118,2300.000044225498,29281.451690821257,27847.415232443127,2300
2003,98650,133,7.9,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,5201.588235294118,2300.000044225498,29281.451690821257,27847.415232443127,2300
2002,212000,120,5.5,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,11611.048120300751,3086.7884615384614,29281.451690821257,27847.415232443127,1990
2017,85151,109,3.7,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,29532.89401165872,15866.760416666666,29281.451690821257,27847.415232443127,16490
2002,212000,120,5.5,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,11611.048120300751,3086.7884615384614,29281.451690821257,27847.415232443127,1990
1995,211907,141,5.595992204287643,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,5201.588235294118,9240.281505451354,29281.451690821257,27847.415232443127,4300
2003,98650,133,7.9,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,5201.588235294118,2300.000044225498,29281.451690821257,27847.415232443127,2300
2003,98650,133,7.9,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,5201.588235294118,2300.000044225498,29281.451690821257,27847.415232443127,2300
2005,265000,185,6.6,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,19726.517699115044,13595.254018562913,29281.451690821257,27847.415232443127,2400
2021,6788,510,5.595992204287643,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,28579.558624031008,50565.290322578134,29281.451690821257,27847.415232443127,124900
2006,112356,207,8.1,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,23604.8785046729,10942.666666666666,29281.451690821257,27847.415232443127,11000
2003,98650,133,7.9,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,5201.588235294118,2300.000044225498,29281.451690821257,27847.415232443127,2300
2003,43000,460,15.9,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,279691.617538517,304299.3445710746,29281.451690821257,27847.415232443127,120000
2015,60000,507,10.9,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,140752.95238095237,88629.58785177674,29281.451690821257,27847.415232443127,125000
2004,165960,196,9.6,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,23604.8785046729,4164.905638655005,29281.451690821257,27847.415232443127,3985
2006,112356,207,8.1,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,23604.8785046729,10942.666666666666,29281.451690821257,27847.415232443127,11000
2005,248630,189,7.5,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,29532.89401165872,15308.067708080394,29281.451690821257,27847.415232443127,7500
2000,130472,141,9.6,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,14341.547169811322,23756.671680575684,29281.451690821257,27847.415232443127,3900
1993,60100,260,5.595992204287643,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,23756.671680575684,23756.671680575684,29281.451690821257,27847.415232443127,28500
2007,124937,231,8.2,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,28579.558624031008,19985.00000005238,29281.451690821257,27847.415232443127,10990
2013,114000,275,6.0,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,23604.8785046729,20503.562500000113,29281.451690821257,27847.415232443127,20999
2003,312900,120,5.5,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,11611.048120300751,3086.7884615384614,29281.451690821257,27847.415232443127,1400
1995,80771,216,14.7,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,23604.8785046729,10942.666666666666,29281.451690821257,27847.415232443127,8900
1979,151862,156,11.0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,29532.89401165872,10775.504520574363,29281.451690821257,27847.415232443127,6000
1975,253669,185,11.0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,29532.89401165872,10775.504520574363,29281.451690821257,27847.415232443127,6000
1997,225965,95,8.0,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,29532.89401165872,32811.7094017094,29281.451690821257,27847.415232443127,3950
1991,168011,235,11.0,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,23604.8785046729,23756.671680575684,29281.451690821257,27847.415232443127,9600
2002,238000,150,9.6,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,23604.8785046729,4164.905638655005,29281.451690821257,27847.415232443127,3500
2018,25987,120,7.2,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,14277.718518518519,10880.27586207787,27100.51841004184,27847.415232443127,12590
2018,62000,150,4.2,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,14277.718518518519,20720.760000114606,27100.51841004184,27847.415232443127,20800
2016,153856,150,3.9,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,15100.345498783456,12109.433962264151,27100.51841004184,27847.415232443127,11790
2013,116200,143,5.7,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,18475.00579710145,17422.575757575756,27100.51841004184,27847.415232443127,13450
2011,91685,95,5.0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,10617.727272727272,11897.198073379715,27100.51841004184,27847.415232443127,6750
2011,91685,95,5.0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,10617.727272727272,11897.198073379715,27100.51841004184,27847.415232443127,6750
2013,116200,143,5.7,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,18475.00579710145,17422.575757575756,27100.51841004184,27847.415232443127,13450
2018,63316,224,5.7,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,15619.18091286307,16489.756756756757,27100.51841004184,27847.415232443127,29500
2018,50654,150,5.1,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,13562.08540925267,17256.5,27100.51841004184,27847.415232443127,17590
2017,71000,190,4.6,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,26918.515603799187,19818.70764119601,27100.51841004184,27847.415232443127,24849
2001,190000,125,6.2,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,7664.018774673754,6776.993651232425,27100.51841004184,27847.415232443127,950
2011,143125,170,6.0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,14277.718518518519,8722.043555860251,27100.51841004184,27847.415232443127,8650
2019,18716,156,7.7,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,19873.70588235294,19466.063924742564,27100.51841004184,27847.415232443127,19090
2011,143125,170,6.0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,14277.718518518519,8722.043555860251,27100.51841004184,27847.415232443127,8650
2019,30557,116,4.6,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,29532.89401165872,15866.760416666666,27100.51841004184,27847.415232443127,22290
2019,10714,80,5.4,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,15357.711086226203,10332.830065359478,27100.51841004184,27847.415232443127,11690
2016,150000,190,3.9,5,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,19726.517699115044,13595.254018562913,27100.51841004184,27847.415232443127,17990
2015,78480,150,4.5,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,18031.51702395965,15644.752100840336,27100.51841004184,27847.415232443127,18790
2020,15010,110,5.3,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,10738.247881355932,10441.53903345725,27100.51841004184,27847.415232443127,15995
2017,99960,150,4.2,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,14277.718518518519,20720.760000114606,27100.51841004184,27847.415232443127,18663
2018,13115,71,4.9,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,11871.0,11074.94594594595,27100.51841004184,27847.415232443127,11690
2019,53100,163,4.5,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,15619.18091286307,16489.756756756757,27100.51841004184,27847.415232443127,21990
2017,39348,150,4.3,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,19726.517699115044,13595.254018562913,27100.51841004184,27847.415232443127,24895
2013,79995,170,4.0,5,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,29532.89401165872,24655.11111111111,27100.51841004184,27847.415232443127,20800
2018,51211,354,7.5,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,26918.515603799187,36751.33330654934,27100.51841004184,27847.415232443127,54800
2018,73876,230,6.0,5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,18031.51702395965,15973.84196185286,27100.51841004184,27847.415232443127,25990
2021,900,510,5.595992204287643,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,28579.558624031008,50565.290322578134,27100.51841004184,27847.415232443127,104900
