Year,Kms,Hp,Fuel_cons,Doors,Gear_type_Automatic,Gear_type_Manual,Fuel_type_CNG,Fuel_type_Diesel,Fuel_type_Electric,Fuel_type_Hybrid,Fuel_type_LPG,Fuel_type_Petrol,Type_cabrio,Type_coupe,Type_familiar,Type_minivan,Type_other,Type_sedan,Type_small,Type_suv,Type_van,Seller_Dealer,Seller_Private,Brand_encoded,Model_encoded,Colour_encoded,Province_encoded,Price_EUR
2019,32870,69,5.1,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,10886.36388508892,12089.74501992032,22586.322194374825,19323.003869541182,10970
2020,12768,184,6.3,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,26202.40666450987,29806.568571428572,22586.322194374825,19323.003869541182,44790
2005,142000,116,7.3,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,17251.958183990442,18831.160714285714,22586.322194374825,19323.003869541182,7300
2020,7000,639,12.5,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,301221.45945945947,263096.9090909061,22586.322194374825,19323.003869541182,299999
2017,101488,150,4.1,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,26202.40666450987,24204.271812080537,22586.322194374825,19323.003869541182,25100
2007,139980,116,7.6,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,16542.651072961373,9459.256756756757,22586.322194374825,19323.003869541182,9970
2015,94314,184,6.2,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,26202.40666450987,24204.271812080537,22586.322194374825,19323.003869541182,23178
2019,21722,165,6.8,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,18110.132653061224,17752.64285714286,22586.322194374825,19323.003869541182,18545
2005,114230,69,4.6,3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,9915.299401197604,3442.464285751922,22586.322194374825,19323.003869541182,4390
2006,186093,179,7.3,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,18253.76070528967,7596.111768117341,22586.322194374825,19323.003869541182,4490
2021,10,136,5.2,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,13341.578947368422,15671.923664122138,22586.322194374825,19323.003869541182,22290
2016,85614,90,3.6,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,11099.399408284024,13156.283333333333,22586.322194374825,19323.003869541182,12991
2013,224716,500,11.5,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,97983.84231274639,43498.07751937985,22586.322194374825,19323.003869541182,30900
2017,71335,209,4.8,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,14378.93220338983,30322.64628721709,22586.322194374825,19323.003869541182,26190
2017,52163,190,4.9,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,18253.76070528967,24531.630136986303,22586.322194374825,19323.003869541182,22990
2014,90079,120,5.9,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,13407.126549249837,16309.689075630253,22586.322194374825,19323.003869541182,11950
2018,119000,150,4.6,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,26202.40666450987,20811.204545454544,22586.322194374825,19323.003869541182,22640
2020,11609,150,4.7,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,13946.821985233799,22833.63855421687,22586.322194374825,19323.003869541182,32600
2017,100046,258,5.9,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,26202.40666450987,25761.68817204301,22586.322194374825,19323.003869541182,39900
2015,149000,340,8.4,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,32193.466814159292,42004.72340425532,22586.322194374825,19323.003869541182,54800
2017,148000,385,8.0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,97983.84231274639,43498.07751937985,22586.322194374825,19323.003869541182,54800
2021,9733,150,6.5,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,10886.36388508892,15098.323943661971,22586.322194374825,19323.003869541182,20455
2019,47963,131,4.2,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,9915.299401197604,21022.00000000001,22586.322194374825,19323.003869541182,21290
2015,129000,177,4.8,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,29082.68607594937,26191.0,22586.322194374825,19323.003869541182,23900
2018,133753,131,4.2,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,13407.126549249837,18763.294326241135,22586.322194374825,19323.003869541182,15690
2021,3900,150,5.987094625390036,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,23885.19815668203,20545.033333334075,22586.322194374825,19323.003869541182,29998
2019,117115,131,4.1,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,13407.126549249837,17605.80745341615,22586.322194374825,19323.003869541182,22190
2019,24277,224,2.1,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,17251.958183990442,21000.13888888889,22586.322194374825,19323.003869541182,27900
2007,138667,141,8.5,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,11639.21935483871,6183.281037798845,22586.322194374825,19323.003869541182,6450
2021,17061,150,5.987094625390036,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,13500.676470588236,19901.125,22586.322194374825,19323.003869541182,28636
2015,87000,75,3.4,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,16542.651072961373,10081.654676258993,21008.803250641573,19323.003869541182,9990
2014,135236,114,3.9,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,18253.76070528967,13131.387096775159,21008.803250641573,19323.003869541182,11555
2018,54464,136,3.9,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,9915.299401197604,8723.726153846153,21008.803250641573,19323.003869541182,12682
2011,89793,110,4.7,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,9915.299401197604,8723.726153846153,21008.803250641573,19323.003869541182,6900
2014,52582,90,4.2,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,25546.556756756756,16731.591240875914,21008.803250641573,19323.003869541182,14750
2019,43715,67,4.7,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,13500.676470588236,8447.592592669323,21008.803250641573,19323.003869541182,10050
2015,39720,101,5.5,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,13500.676470588236,9833.38028169014,21008.803250641573,19323.003869541182,10748
2017,108672,84,4.8,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,13500.676470588236,9833.38028169014,21008.803250641573,19323.003869541182,9065
2014,100930,114,4.5,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,13167.835322195704,11980.475524475525,21008.803250641573,19323.003869541182,8900
2014,50000,87,5.2,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,9915.299401197604,10945.792207792209,21008.803250641573,19323.003869541182,7875
2014,135236,114,3.9,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,18253.76070528967,13131.387096775159,21008.803250641573,19323.003869541182,11555
2020,17168,102,3.2,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,13407.126549249837,14947.338028169013,21008.803250641573,19323.003869541182,16990
2012,43298,116,6.3,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,9915.299401197604,8723.726153846153,21008.803250641573,19323.003869541182,8900
2017,33390,99,3.6,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,10412.196983141082,12634.530612244898,21008.803250641573,19323.003869541182,13364
2016,108000,150,4.3,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,13946.821985233799,15692.600355239787,21008.803250641573,19323.003869541182,15000
2014,71874,136,3.8,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,24287.115577889446,14743.193548387912,21008.803250641573,19323.003869541182,14500
2004,257000,64,4.7,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,13946.821985233799,8811.808695652175,21008.803250641573,19323.003869541182,2650
2016,91119,110,3.6,5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11099.399408284024,15955.977777777778,21008.803250641573,19323.003869541182,13785
2016,109573,190,4.5,5,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,13240.354497354498,13443.638554216868,21008.803250641573,19323.003869541182,20093
2017,78582,110,3.6,5,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,11099.399408284024,15955.977777777778,21008.803250641573,19323.003869541182,13390
2014,168043,190,4.3,5,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,26202.40666450987,17046.271698113207,21008.803250641573,19323.003869541182,16500
2016,171000,170,4.5,5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,9915.299401197604,11423.483146067416,21008.803250641573,19323.003869541182,9500
2012,194096,306,6.8,5,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,29082.68607594937,24612.097156398104,21008.803250641573,19323.003869541182,16500
2018,44241,211,5.7,5,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,29082.68607594937,22000.803183791606,21008.803250641573,19323.003869541182,28091
2009,143752,109,5.3,5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,10412.196983141082,5956.2054794520545,21008.803250641573,19323.003869541182,6000
2016,116786,120,3.8,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,13167.835322195704,11980.475524475525,21008.803250641573,19323.003869541182,9490
2016,104073,110,3.7,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,11099.399408284024,15955.977777777778,21008.803250641573,19323.003869541182,13690
2015,182000,150,4.5,5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,16542.651072961373,15355.30452674897,21008.803250641573,19323.003869541182,12400
2015,57119,136,4.0,5,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,14041.39201183432,12706.448275862069,21008.803250641573,19323.003869541182,13645
2018,51400,120,4.6,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,10886.36388508892,11347.698412698413,21008.803250641573,19323.003869541182,10990
2013,173356,131,4.5,5,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,9915.299401197604,11423.483146067416,21008.803250641573,19323.003869541182,8700
2019,19051,190,5.3,5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,18253.76070528967,35597.176521169014,21008.803250641573,19323.003869541182,33390
2006,153848,90,4.9,5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7551.810344827586,4083.490388647771,21008.803250641573,19323.003869541182,3900
2014,91271,84,4.0,5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,10886.36388508892,11405.8202247191,21008.803250641573,19323.003869541182,11550
2017,37163,170,4.9,5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9915.299401197604,9182.20253164557,21008.803250641573,19323.003869541182,16776
2018,114700,160,5.1,5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,11099.399408284024,17485.728260869564,21008.803250641573,19323.003869541182,18990
2016,66401,170,4.9,5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9915.299401197604,9182.20253164557,21008.803250641573,19323.003869541182,16402
2019,38110,131,4.4,5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,13407.126549249837,21585.10714285714,21008.803250641573,19323.003869541182,22682
2019,40118,131,4.4,5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,13407.126549249837,21585.10714285714,21008.803250641573,19323.003869541182,21990
2017,122691,150,4.5,5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,26202.40666450987,24204.271812080537,21008.803250641573,19323.003869541182,13590
2018,145888,150,5.0,5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,16542.651072961373,20507.26530612245,21008.803250641573,19323.003869541182,19990
2018,44847,140,5.5,5,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,26202.40666450987,16066.445297009213,21008.803250641573,19323.003869541182,24900
2019,43646,80,4.5,5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,10886.36388508892,12456.289616676262,21008.803250641573,19323.003869541182,11490
2018,20835,109,4.0,5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,29082.68607594937,16331.6,21008.803250641573,19323.003869541182,19290
2019,24360,170,9.3,5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,13500.676470588236,21526.235512416828,21008.803250641573,19323.003869541182,25364
2014,95048,120,6.3,5,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,10412.196983141082,11529.203285420945,21008.803250641573,19323.003869541182,8990
2008,133000,245,9.3,3,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,97983.84231274639,68171.60714277312,21008.803250641573,19323.003869541182,24900
2016,180000,258,7.2,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,29082.68607594937,66203.06666666667,21008.803250641573,19323.003869541182,43900
2013,196187,177,5.1,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,16542.651072961373,15619.1875,21008.803250641573,19323.003869541182,13200
2018,96951,116,4.6,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,13240.354497354498,21751.075305015693,21008.803250641573,19323.003869541182,19590
2016,51120,131,4.3,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,11099.399408284024,16706.44230769231,21008.803250641573,19323.003869541182,17664
2019,34944,159,5.4,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,15693.285714285714,15460.685950413223,21008.803250641573,19323.003869541182,20364
2015,123661,116,4.5,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,14454.737704918032,13273.35,21008.803250641573,19323.003869541182,13037
2016,123324,150,4.5,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,18253.76070528967,24531.630136986303,21008.803250641573,19323.003869541182,18790
2021,9721,150,5.987094625390036,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,16542.651072961373,22341.215384615385,21008.803250641573,19323.003869541182,31490
2015,135226,190,6.3,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,32193.466814159292,27396.847826086956,21008.803250641573,19323.003869541182,24766
2021,15701,150,5.987094625390036,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,13500.676470588236,19901.125,21008.803250641573,19323.003869541182,20650
2018,51315,125,5.5,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,13167.835322195704,16171.243243243245,21008.803250641573,19323.003869541182,14900
2017,60950,194,7.1,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,14850.905,20373.01851851852,21008.803250641573,19323.003869541182,24500
2016,159562,441,9.8,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,97983.84231274639,43498.07751937985,21008.803250641573,19323.003869541182,56900
2018,41424,120,4.2,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,13407.126549249837,18763.294326241135,21008.803250641573,19323.003869541182,24455
2016,136936,190,5.2,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,18253.76070528967,24531.630136986303,21008.803250641573,19323.003869541182,24100
2012,155568,135,6.8,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,13341.578947368422,15671.923664122138,21008.803250641573,19323.003869541182,10700
2010,204315,272,11.1,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,32193.466814159292,42004.72340425532,21008.803250641573,19323.003869541182,24900
2003,234000,220,13.8,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,16542.651072961373,18777.9375,21008.803250641573,19323.003869541182,14995
2015,89000,90,4.2,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,17251.958183990442,17680.92995494729,21008.803250641573,19323.003869541182,13800
2016,78811,163,5.8,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,15693.285714285714,15460.685950413223,21008.803250641573,19323.003869541182,15607
2017,87287,184,5.1,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,13240.354497354498,15413.52380952381,21008.803250641573,19323.003869541182,20327
2010,83200,122,11.0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,32193.466814159292,40296.07142857143,21008.803250641573,19323.003869541182,47900
2009,189548,75,4.2,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,10886.36388508892,12089.74501992032,35312.761845386536,19323.003869541182,5900
2015,95000,116,5.0,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,15693.285714285714,11350.535978851756,35312.761845386536,19323.003869541182,9490
2016,49508,95,4.2,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,10886.36388508892,11347.698412698413,35312.761845386536,19323.003869541182,8990
2013,115000,105,4.3,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,16542.651072961373,8965.295749493791,35312.761845386536,19323.003869541182,10150
2020,37308,136,5.987094625390036,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,29082.68607594937,22622.5081300813,35312.761845386536,19323.003869541182,27045
2017,18037,72,4.1,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,14041.39201183432,6991.475,35312.761845386536,19323.003869541182,7790
2020,45792,150,5.2,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,16542.651072961373,15251.886281588448,35312.761845386536,19323.003869541182,23091
2013,81393,73,5.5,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,11099.399408284024,9136.68,35312.761845386536,19323.003869541182,7200
2020,16208,102,3.2,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,13407.126549249837,14947.338028169013,35312.761845386536,19323.003869541182,19455
2021,3000,102,4.2,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,13407.126549249837,14947.338028169013,35312.761845386536,19323.003869541182,15500
2016,92900,90,4.3,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,11099.399408284024,8094.600996543483,35312.761845386536,19323.003869541182,8200
2020,8892,99,4.2,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,13407.126549249837,14947.338028169013,35312.761845386536,19323.003869541182,12990
2019,6067,116,4.8,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,25546.556756756756,16731.591240875914,35312.761845386536,19323.003869541182,20727
2020,5533,136,0.0,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,13407.126549249837,14947.338028169013,35312.761845386536,19323.003869541182,23545
2006,59959,145,7.9,5,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,13167.835322195704,10876.993150684932,35312.761845386536,19323.003869541182,5450
2016,154000,150,4.5,5,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,26202.40666450987,14949.803921568628,35312.761845386536,19323.003869541182,16900
2019,70497,125,4.9,5,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,13167.835322195704,11980.475524475525,35312.761845386536,19323.003869541182,17590
2017,118359,120,4.1,5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,13407.126549249837,18763.294326241135,35312.761845386536,19323.003869541182,17990
2018,106315,120,4.3,5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,13407.126549249837,17605.80745341615,35312.761845386536,19323.003869541182,19290
2018,134285,131,4.1,5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,10412.196983141082,11529.203285420945,35312.761845386536,19323.003869541182,12590
2007,191700,109,5.4,5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,29082.68607594937,16331.6,35312.761845386536,19323.003869541182,6590
2017,46885,131,5.8,5,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,11099.399408284024,10363.245762711864,35312.761845386536,19323.003869541182,16449
2016,49624,110,4.4,5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,11099.399408284024,15383.81389915192,35312.761845386536,19323.003869541182,14290
2018,81358,140,5.5,5,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,11099.399408284024,9453.729259751877,35312.761845386536,19323.003869541182,16390
2016,47187,120,4.1,5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,13407.126549249837,18763.294326241135,35312.761845386536,19323.003869541182,13290
2012,135542,111,5.2,5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,10412.196983141082,11529.203285420945,35312.761845386536,19323.003869541182,8090
2019,124948,131,4.1,5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,10412.196983141082,11529.203285420945,35312.761845386536,19323.003869541182,12990
2018,133050,110,3.9,5,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,11099.399408284024,22082.17777777778,35312.761845386536,19323.003869541182,11190
2014,96000,120,6.3,5,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,9915.299401197604,5526.756756756761,35312.761845386536,19323.003869541182,7990
2018,45678,280,7.3,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,16542.651072961373,31132.78448275862,35312.761845386536,19323.003869541182,31364
2013,129241,204,5.8,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,25546.556756756756,34119.333333333336,35312.761845386536,19323.003869541182,22990
2017,29000,669,11.4,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,242782.25142857144,332257.51515151124,35312.761845386536,19323.003869541182,189900
2018,41691,150,4.6,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,26202.40666450987,22082.17777777778,35312.761845386536,19323.003869541182,23570
2019,24996,120,5.2,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,13341.578947368422,16572.070175438595,35312.761845386536,19323.003869541182,16727
2014,95054,110,4.0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,15693.285714285714,13999.842105263158,35312.761845386536,19323.003869541182,12058
2013,149829,190,8.0,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,15693.285714285714,15643.127393055123,35312.761845386536,19323.003869541182,16800
2019,20560,150,5.6,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,16542.651072961373,22341.215384615385,35312.761845386536,19323.003869541182,28590
2019,57177,230,1.8,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,14454.737704918032,18488.89393939394,35312.761845386536,19323.003869541182,26273
2017,36227,131,5.1,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,13407.126549249837,18763.294326241135,35312.761845386536,19323.003869541182,19930
2018,29756,136,4.7,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,13500.676470588236,19901.125,35312.761845386536,19323.003869541182,19890
2017,95054,116,5.3,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,25546.556756756756,27136.13953488372,35312.761845386536,19323.003869541182,18900
2011,180166,150,6.4,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,13341.578947368422,11216.224489795919,35312.761845386536,19323.003869541182,9900
2017,28000,90,5.1,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,11099.399408284024,13156.283333333333,35312.761845386536,19323.003869541182,13990
2018,42290,116,5.1,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,16542.651072961373,23212.71111111111,35312.761845386536,19323.003869541182,18091
2020,15071,140,5.5,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,26202.40666450987,32431.729166666668,35312.761845386536,19323.003869541182,34790
2018,88161,116,4.3,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,25546.556756756756,27136.13953488372,35312.761845386536,19323.003869541182,22500
2017,94519,150,4.0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,26202.40666450987,15653.143884892086,25938.395771144278,19323.003869541182,15390
2005,69396,116,6.9,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,17251.958183990442,13756.28813559322,25938.395771144278,19323.003869541182,6900
2018,51356,129,5.0,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,13885.174757281553,14536.657894736842,25938.395771144278,19323.003869541182,18091
2019,8662,86,4.0,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,13167.835322195704,9605.02608695652,25938.395771144278,19323.003869541182,10890
2018,34470,110,4.6,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,13240.354497354498,10500.581818181818,25938.395771144278,19323.003869541182,12490
2012,123595,136,5.5,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,26202.40666450987,15653.143884892086,25938.395771144278,19323.003869541182,10990
2013,31254,68,3.4,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,13407.126549249837,14947.338028169013,25938.395771144278,19323.003869541182,9650
2010,130725,90,4.5,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,10412.196983141082,11529.203285420945,25938.395771144278,19323.003869541182,5200
2019,54606,69,4.1,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,14041.39201183432,6991.475,25938.395771144278,19323.003869541182,10790
2019,24000,90,5.2,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,10401.267515923568,10481.028846153846,25938.395771144278,19323.003869541182,12600
2006,108355,109,4.8,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,14850.905,10003.06,25938.395771144278,19323.003869541182,4800
2017,47600,150,4.0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,26202.40666450987,15653.143884892086,25938.395771144278,19323.003869541182,20890
2018,55347,120,5.0,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,13500.676470588236,13083.561538461538,25938.395771144278,19323.003869541182,13990
